"施設名","所在地","緯度","経度"
"第四保育所","滋賀県草津市芦浦町310-1","35.057275","135.957398"
"常盤東総合センター","滋賀県草津市芦浦町319-1","35.057058","135.957817"
"芦浦教育集会所","滋賀県草津市芦浦町319-1","35.056812","135.95808"
"松原中学校","滋賀県草津市下笠町110","35.031434","135.938428"
"総合体育館","滋賀県草津市下笠町161","35.031147","135.936367"
"南笠東まちづくりセンター","滋賀県草津市笠山1-1-47","34.991993","135.945732"
"第三保育所","滋賀県草津市橋岡町202","35.012029","135.930736"
"橋岡教育集会所","滋賀県草津市橋岡町68","35.012191","135.934653"
"橋岡会館","滋賀県草津市橋岡町71","35.011967","135.934932"
"常盤まちづくりセンター","滋賀県草津市志那中町111-1","35.052803","135.94442"
"常盤小学校","滋賀県草津市志那中町119","35.053288","135.943487"
"常盤こども園","滋賀県草津市志那中町278","35.054076","135.942894"
"志津南小学校","滋賀県草津市若草2-16-2","34.989372","135.971692"
"志津南まちづくりセンター","滋賀県草津市若草5-10","34.985272","135.969863"
"笠縫東まちづくりセンター","滋賀県草津市集町58-8","35.036984","135.950803"
"笠縫こども園","滋賀県草津市上笠1-6-1","35.032504","135.948172"
"笠縫小学校","滋賀県草津市上笠1-6-2","35.032331","135.946993"
"笠縫まちづくりセンター","滋賀県草津市上笠1-6-3","35.032034","135.947851"
"新堂中学校","滋賀県草津市新堂町111","35.044321","135.952207"
"綾羽高等学校","滋賀県草津市西渋川1-18-1","35.025879","135.961947"
"渋川小学校","滋賀県草津市西渋川2-8-55","35.030655","135.96606"
"草津東高等学校","滋賀県草津市西渋川2-8-65","35.031595","135.967092"
"渋川まちづくりセンター","滋賀県草津市西渋川2-9-38","35.030385","135.964742"
"高等技術専門校　（テクノカレッジ）","滋賀県草津市青地町1093","35.00061","135.970815"
"志津まちづくりセンター","滋賀県草津市青地町561","35.005609","135.974675"
"志津小学校","滋賀県草津市青地町827","35.002863","135.977266"
"志津こども園","滋賀県草津市青地町845","35.003124","135.976282"
"草津まちづくりセンター","滋賀県草津市草津1-4-33","35.017894","135.960909"
"草津中学校","滋賀県草津市草津2-16-8","35.01443","135.963554"
"草津中央おひさまこども園","滋賀県草津市草津3-13-10","35.014285","135.961017"
"草津小学校","滋賀県草津市草津3-14-5","35.013753","135.961686"
"草津第二保育所","滋賀県草津市草津町1350","35.020173","135.954325"
"西一教育集会所","滋賀県草津市草津町1446-1","35.019171","135.954277"
"西一会館","滋賀県草津市草津町1446-1","35.01933","135.954459"
"ふれあい体育館","滋賀県草津市草津町1486-1","35.019694","135.950475"
"湖南農業高等学校","滋賀県草津市草津町1839","35.015563","135.95222"
"たちばな大路こども園","滋賀県草津市大路2-1-55","35.020898","135.966469"
"草津第二小学校","滋賀県草津市大路2-7-62","35.018518","135.966702"
"大路まちづくりセンター","滋賀県草津市大路2-9-11","35.020517","135.967008"
"高穂中学校","滋賀県草津市追分7-6-1","34.998308","135.96559"
"矢倉まちづくりセンター","滋賀県草津市東矢倉2-13-6","35.005004","135.954597"
"南笠東小学校","滋賀県草津市南笠東4-4-1","34.990743","135.943801"
"山田こども園","滋賀県草津市南山田町672-2","35.024686","135.932468"
"山田まちづくりセンター","滋賀県草津市南山田町678","35.024613","135.931427"
"武道館","滋賀県草津市南山田町683","35.02408","135.931889"
"笠縫東小学校","滋賀県草津市平井3-8-1","35.035182","135.959997"
"笠縫東こども園","滋賀県草津市平井3-8-2","35.035681","135.958681"
"山田小学校","滋賀県草津市北山田町350","35.029458","135.929062"
"新田教育集会所","滋賀県草津市木川町898-15","35.02143","135.951608"
"新田会館","滋賀県草津市木川町898-3","35.021573","135.951405"
"草津高等学校","滋賀県草津市木川町955-1","35.024014","135.948171"
"ＹＭＩＴアリーナ（くさつシティアリーナ）","滋賀県草津市野村3-3-27","35.024203","135.952036"
"草津クレアホール","滋賀県草津市野路6-15-11","35.000495","135.953952"
"玉川小学校","滋賀県草津市野路9-6-12","34.995468","135.948186"
"玉川こども園","滋賀県草津市野路9-6-63","34.99547","135.947305"
"玉川まちづくりセンター","滋賀県草津市野路9-7-42","34.994822","135.949332"
"光泉中・高等学校","滋賀県草津市野路町178","35.008233","135.944109"
"老上小学校","滋賀県草津市野路町517","35.004816","135.936218"
"老上まちづくりセンター","滋賀県草津市野路町520","35.003654","135.937449"
"玉川高等学校","滋賀県草津市野路東3-2-1","34.993896","135.959969"
"玉川中学校","滋賀県草津市野路東3-3-18","34.993078","135.959183"
"老上こども園","滋賀県草津市矢橋町4","35.005693","135.936391"
"老上西小学校","滋賀県草津市矢橋町508-1","35.004041","135.926593"
"老上西まちづくりセンター","滋賀県草津市矢橋町526-1","35.003717","135.926615"
"老上中学校","滋賀県草津市矢橋町7-1","35.005588","135.935977"
"矢橋ふたばこども園","滋賀県草津市矢橋町888-1","35.005067","135.923729"
"矢倉こども園","滋賀県草津市矢倉2-5-21","35.005499","135.951834"
"矢倉小学校","滋賀県草津市矢倉2-5-50","35.004783","135.951573"
"萱原おしどりの里グラウンド","滋賀県多賀町萱原990","35.173668","136.333628"
"多賀町中央公民館「多賀結いの森」駐車場","滋賀県多賀町久徳160-2","35.229712","136.29631"
"あけぼのパーク多賀駐車場","滋賀県多賀町四手976-1","35.221277","136.302205"
"大滝小学校グラウンド","滋賀県多賀町川相568","35.188035","136.313389"
"多賀中学校グラウンド","滋賀県多賀町多賀210","35.223494","136.294921"
