14．緑区,,"令和6年4月1日現在
名古屋市が設置した都市公園",,
1.都市公園,,,,
No.,名　　称,所　　在　　地,"面積
（ha）","開園
年度"
189,鳴海伝治山公園,緑区鳴海町字伝治山,0.10 ,H14
190,水広公園,緑区水広三丁目,5.79 ,H15
191,東丘第二公園,緑区鳴海町字姥子山,0.03 ,H15
192,生山東公園,緑区有松町大字桶狭間字生山,0.04 ,H15
193,鳴海赤松西公園,緑区神の倉二丁目,0.14 ,H15
194,白土東公園,緑区白土,0.15 ,H15
195,境松南公園,緑区境松二丁目,0.06 ,H16
196,倉坂公園,緑区倉坂,0.15 ,H16
197,水広北公園,緑区水広一丁目,0.24 ,H16
198,水広東公園,緑区水広二丁目,0.23 ,H16
199,白土中央公園,緑区藤塚二丁目,1.44 ,H17
200,ほら貝第二公園,緑区ほら貝３丁目,0.03 ,H17
201,鳴海赤松東公園,緑区東神の倉三丁目,0.43 ,H17
202,大高中部公園,緑区大高台三丁目,0.31 ,H17
203,尾崎山南公園,緑区鳴海町尾崎山,0.03 ,H17
204,千句塚公園,緑区鳴海町三王山,1.36 ,H18
205,森前公園,緑区桶狭間森前,0.39 ,H18
206,東神の倉公園,緑区東神の倉二丁目,0.05 ,H18
207,乙子山公園,緑区鳴海町字乙子山,0.04 ,H18
208,籠池公園,緑区清水山一丁目,0.21 ,H18
209,大将ヶ根緑地,緑区大将ケ根一丁目、大将ケ根二丁目,1.66 ,H19
210,上ノ山公園,緑区桶狭間上の山,0.60 ,H19
211,鳴海東公園,緑区鳴海町字尾崎山,0.19 ,H19
212,下籠池緑地,緑区清水山二丁目,0.16 ,H19
213,砂走公園,緑区定納山一丁目,0.44 ,H20
214,緑花台公園,緑区緑花台一丁目,0.32 ,H20
215,大根山公園,緑区大根山一丁目,0.33 ,H20
216,小松山公園,緑区鳴海町字小松山,0.03 ,H20
217,有松武路公園,緑区武路町,0.79 ,H20
218,八ツ松東公園,緑区大清水四丁目,0.30 ,H21
219,八ツ松西公園,緑区八つ松一丁目,0.32 ,H21
220,郷前公園,緑区桶狭間,0.34 ,H21
221,諸ノ木南公園,緑区鳴海町字大清水、諸の木三丁目,1.02 ,H22
222,ありまつ公園,緑区有松,0.10 ,H22
223,徳重北公園,緑区元徳重二丁目,0.13 ,H22
224,定納山公園,緑区定納山二丁目,0.87 ,H23
225,栢ノ木公園,緑区鳴海町字栢ノ木,0.02 ,H23
226,熊の前西公園,緑区熊の前一丁目,0.13 ,H23
227,熊の前東公園,緑区熊の前二丁目,0.15 ,H23
228,清水山中央公園,緑区桶狭間清水山,1.60 ,H24
229,南休公園,緑区大高町字北南休,0.30 ,H24
230,小黒見公園,緑区大高町字平子山、字小黒見山,0.28 ,H24
231,徳重神池公園,緑区元徳重一丁目,0.69 ,H24
232,南大高緑地,"緑区大高町字阿原、字平地、字池之内、
　　字山之田",0.71 ,H24
233,高根山緑地,緑区大高町字高根山,0.76 ,H25
234,船人ケ池公園,緑区大高町字船人ケ池,0.37 ,H25
235,笹塚公園,緑区鶴が沢三丁目,0.23 ,H25
236,植松公園,緑区大高町字西植松,0.27 ,H26
237,元徳重公園,緑区元徳重一丁目,0.15 ,H27
238,牛毛廻間公園,緑区桶狭間西,0.26 ,H27
239,水主池公園,緑区忠治山,1.09 ,H28
240,東陵公園,緑区鳴海町字細根,0.17 ,H29
241,徳重東公園,緑区徳重三丁目,0.17 ,H29
242,笹塚南公園,緑区徳重三丁目,0.10 ,R3
